"lat","lon","count","text"
51.3155339378786,-2.42434212405084,1,"New Town"
,,1,"St Bernard's Crescent"
57.3192799020932,-2.00601178656002,1,"Cowgate"
,,1,"Grassmarket"
56.5457444983272,-4.22044791446156,1,"North America"
,,1,"Canongate"
56.9711558112215,-4.9050234668104,1,"Edinburgh"
57.4264899706683,-5.42326558176333,1,"Murrayfield"
,,1,"Scotland"
,,1,"Munrowe House"
,,1,"Munrowe House"
,,1,"Oak Avenue"
53.8601107771215,-1.68827290545428,1,"Munrowe House"
51.092577728572,-1.80206793014597,1,"Munrowe  House"
,,1,"Scotland"
,,1,"Colinton"
,,1,"Redford"
,,1,"Pentland Hills"
55.988491666759,-4.22046053206543,1,"North Sea"
56.4945494094639,-3.42136375631205,1,"Gandhi"
,,1,"Gandhi"
,,1,"Wallace Monument"
,,1,"Doune"
,,1,"Scotland"
,,1,"Edinburgh"
,,1,"Scotland"
47.0001584,8.0142689,1,"Britain"
,,1,"West Indies"
51.5825426916842,-2.61034750690439,1,"Covent Garden"
,,1,"New York"
,,1,"Edinburgh"
,,1,"Perth"
,,1,"Auden"
,,1,"Notting Hill"
,,1,"Philby"
57.6068286655205,-3.58167904195769,1,"Maclean"
,,1,"Britain"
52.0500877459882,0.613638892790515,1,"Perth"
,,1,"Perth"
,,1,"Scotland"
,,1,"Scotland"
,,1,"Edinburgh"
,,1,"Scotland"
,,1,"National Gallery"
,,1,"Scotland"
,,1,"Edinburgh"
,,1,"Somalia"
,,1,"National Gallery"
,,1,"National Gallery"
,,1,"Icarus"
,,1,"Icarus"
51.1405016333298,0.723562799337435,1,"Edinburgh"
,,1,"Scotland"
,,1,"Scandinavia"
,,1,"Scotland"
,,1,"New Zealand"
51.9224241500622,-0.174804273110565,1,"Scotland"
51.8120914887224,0.850954311377549,1,"Edinburgh"
,,1,"Perth"
,,1,"Atlantic Ocean"
,,1,"Atlantic Ocean"
50.6801815953875,-3.54969273713764,1,"Nelson Street"
,,1,"Edinburgh"
,,1,"Munrowe House"
51.6978045690762,0.322693235269458,1,"Nelson Street"
,,1,"Edinburgh"
53.2941468282646,-2.0975288696165,1,"New  Town"
,,1,"Firth of Forth"
51.9224241500622,-0.174804273110565,1,"Nelson Street"
,,1,"New Town"
,,1,"Nelson Street"
,,1,"Drummond  Place"
,,1,"Scotland"
,,1,"Scotland"
,,1,"Edinburgh"
,,1,"National Gallery"
,,1,"National Gallery"
,,1,"Festival Theatre"
,,1,"Macbeth"
,,1,"Edinburgh"
,,1,"St Andrews"
,,1,"Edinburgh"
51.649010401643,-2.56349309228609,1,"Australia"
,,1,"Australia"
,,1,"Scotland"
,,1,"Rutland Square"
,,1,"Rutland Square"
,,1,"Bruntsfield"
,,1,"Rutland Square"
,,1,"Princes Street"
,,1,"Rutland Square"
56.6089884435381,-3.00120049880644,1,"New  York"
57.5211382572156,-3.92867768269412,1,"King's Theatre"
56.2112808131048,-3.0458376055196,1,"Doune"
56.5331897250359,-3.55843286890946,1,"Gulag"
56.1657262078645,-3.0548642601872,1,"Stalin"
56.5331897250359,-3.55843286890946,1,"Usher Hall"
51.7063243464605,-5.11937685669069,1,"Lothian Road"
,,1,"Caledonian Hotel"
55.7118127299331,-2.18304822720794,1,"St John's Church"
54.7528707304584,-2.62606457999583,1,"Princes Street Gardens"
,,1,"Rutland Square"
53.2157063838791,-3.25060891496008,1,"Rutland Square"
52.5824284617313,0.731545190916861,1,"Edinburgh"
55.8723336213317,-4.18185029644488,1,"Rutland Square"
55.1965696067865,-3.72045598267655,1,"Princes Street"
55.31075262789,-4.82864424347789,1,"Lothian Road"
,,1,"Scotland"
53.8417558110856,-2.43318773132629,1,"Scotland"
,,1,"Rutland Square"
52.3581437651105,-1.27073865488568,1,"Glasgow Concert  Hall"
,,1,"South Bridge"
54.7698808325853,-2.03367746624137,1,"Hanover Street"
,,1,"National Gallery"
,,1,"Glasgow"
,,1,"New  Town"
,,1,"New Zealand"
,,1,"Rutland Square"
,,1,"Verdi"
55.26003764672,-2.79468386303103,1,"North Sea"
,,1,"Lothian Road"
,,1,"Italy"
,,1,"National Gallery"
55.95635,-3.171991,1,"Pompeii"
55.9479776123269,-2.72623899396833,1,"National Gallery"
55.833146,-2.951009,1,"Munrowe House"
55.900560918824,-3.49554176505061,1,"Edinburgh"
54.550393580172,-2.73444158424951,1,"North  Carolina"
55.9656452479804,-3.97877233275725,1,"Canada"
57.8727419593879,-4.35336409597656,1,"Scotland"
55.4248278396125,-3.44590072668095,1,"Holy Corner"
57.4556042580311,-3.29831275184981,1,"Mafiosi"
55.6860875611161,-3.39189278131862,1,"America"
55.7013269697823,-3.61524395836024,1,"Doune"
55.7098141753862,-2.72420390238226,1,"Munrowe House"
55.948645,-3.200732,1,"New York"
59.0289118907951,-3.35026756764365,1,"Edinburgh"
,,1,"Edinburgh"
52.8035198097952,1.44969926236544,1,"Hanover Street"
55.5052429518812,-1.92874794873203,1,"Edinburgh"
51.2716517805407,-0.0776557576943368,1,"South Side"
,,1,"New Town"
,,1,"National Gallery"
57.0568500453426,-2.84915672463303,1,"Scotland"
,,1,"Hanover Street"
,,1,"Hanover Street"
54.6302906699068,-2.84052575158113,1,"Scotland"
51.7550458769501,-2.63027363221422,1,"Princes Street"
52.5338974222047,-0.933116982551389,1,"Princes Street"
57.4082984794086,-2.67416167609706,1,"Scotland Street"
50.7483816655258,-3.53813483640474,1,"Edinburgh"
56.1194867476257,-3.19837536897256,1,"Edinburgh"
56.6633490508872,-2.51395797701839,1,"Scotland"
,,1,"Dundas Street"
55.8434316968384,-2.9023731264207,1,"Edinburgh"
,,1,"Dundas Street"
,,1,"Cumberland Bar"
57.5300659109057,-3.21087911970807,1,"Cumberland Bar"
55.4237239329985,-4.59960739990724,1,"Dundas Street"
,,1,"Dick Place"
,,1,"Dick Place"
,,1,"Edinburgh"
,,1,"Edinburgh"
57.1125537785632,-2.52016140678776,1,"Dick Place"
55.9519026,-3.462655,1,"Edinburgh"
55.916667,-3.5,1,"Findhorn Place"
54.3228934857269,-1.94555978652527,1,"Edinburgh"
,,1,"West Castle Road"
,,1,"Royal Edinburgh Hospital"
,,1,"Moray Place"
,,1,"Moray Place"
,,1,"Frederick Street"
,,1,"Queen Street"
55.0915850037114,-3.51218465627655,1,"Dick Place"
,,1,"France"
,,1,"Naples"
52.8951614699507,0.876471284348876,1,"Abyssinia"
53.1766561235935,-3.05808028168174,1,"Ethiopia"
51.1548912968883,0.481253304887599,1,"Ethiopia"
,,1,"Longfellow"
57.677141377105,-2.95871674730449,1,"Ethiopia"
,,1,"Abyssinia"
-33,99.9999999,1,"Somaliland"
51.4209347225901,0.222310883003035,1,"Scotland Street"
51.3537928849974,-0.076402358553773,1,"Edinburgh"
51.2123248320503,-1.19381807734753,1,"Scotland Street"
51.6655620192468,-1.45773241377702,1,"Malaysia"
,,1,"Kuala Lumpur"
55.2197837954678,-3.29695921045145,1,"Drummond Place"
,,1,"Edinburgh"
55.2850273915459,-3.81877257493399,1,"Dundonald Street"
55.9392871932671,-5.85157714699767,1,"Northumberland Street"
,,1,"Nelson Street"
54.1470617369826,-1.48707502390946,1,"Dundas Street"
50.6816927736085,-4.72521606778019,1,"Gayfield Square"
,,1,"Northumberland Street"
57.4370082484041,-6.57240475475214,1,"Scotland Street"
56.2375976395221,-3.0568389499211,1,"Hiawatha"
56.4782488315631,-6.1498528225995,1,"Stockbridge"
,,1,"Hiawatha"
56.5650627417838,-5.36127838914107,1,"Scotland Street"
,,1,"Burrell Collection"
,,1,"Stockbridge"
,,1,"Arbroath"
57.4233491998369,-3.0907752977649,1,"Lothian"
,,1,"Cumberland Bar"
58.5574922530057,-3.78306312096956,1,"Arbroath"
55.6471275264619,-4.66208698983969,1,"Edinburgh"
54.9837183776529,-1.72651183758201,1,"Arbroath"
54.9230583918041,-3.97408342232232,1,"Arbroath"
57.1260712177878,-3.90808728251372,1,"Edinburgh"
57.4327912447438,-2.38920728251054,1,"Glasgow"
,,1,"Dundee"
57.5175638716776,-2.92079713815559,1,"Edinburgh"
56.167972819435,-3.66699741876179,1,"Eyre Crescent"
,,1,"Arbroath"
52.3907285058833,-0.978598541364888,1,"Moray Place"
,,1,"Moray Place"
,,1,"Moray Place"
,,1,"Moray Place"
,,1,"New Town"
53.0508009091575,-1.60462486493764,1,"Union Street"
,,1,"Canada"
,,1,"Abercromby Place"
,,1,"Forth Street"
51.1375246480312,0.451726423085591,1,"Edinburgh"
56.882403152808,-2.40216204662788,1,"Abercromby Place"
,,1,"Howe Street"
55.9297516,-3.2712758,1,"Frederick Street"
55.948645,-3.200732,1,"Circus Place"
56.8457811576987,-3.10302323702893,1,"New Town"
54.0192208990047,-2.8624342681851,1,"Edinburgh"
,,1,"Howe Street"
54.5017501308396,-2.23586790702503,1,"Edinburgh"
56.8797817472015,-2.25435851345096,1,"Howe Street"
56.8835200415461,-4.84792710934217,1,"Mauritius"
57.9512832172456,-4.5094873888181,1,"Mauritius"
,,1,"Edinburgh"
,,1,"Reggio Emilia"
,,1,"Edinburgh"
56.2450980919373,-3.21843522858991,1,"Argyll"
,,1,"Dundas Street"
52.2411446726831,-2.51996185945627,1,"Clyde"
,,1,"Scotland"
54.8368288337383,-5.00475156504143,1,"Red Sea"
,,1,"Edinburgh"
56.5325584118422,-3.22764945248043,1,"Dundas Street"
,,1,"Dundas Street"
,,1,"Scotland Street"
55.8152229464456,-4.35425659402635,1,"National Library of Scotland"
55.6901495792569,-3.77389263807866,1,"Scotland Street"
55.5622822601653,-4.41840817662073,1,"St Andrews"
,,1,"Edinburgh"
55.931354,-3.2279834,1,"San Francisco"
,,1,"San Francisco"
50.7278507434313,-2.92813146397444,1,"Princes Street"
,,1,"Princes Street"
55.4133471350957,-5.64512691727106,1,"Princes Street Gardens"
56.2735758111009,-5.49725084999147,1,"New Town"
55.8752744393646,-3.35069680130424,1,"Edinburgh"
,,1,"Scottish National Portrait Gallery"
,,1,"Scotland Street"
55.96223,-2.920021,1,"Edinburgh"
51.5400492093753,-0.478585669969246,1,"Comely Bank"
56.0860745927185,-3.78089469599897,1,"Edinburgh"
55.4671424732168,-3.6531167340828,1,"Crieff"
55.6422005406162,-3.04484833323263,1,"Austria"
,,1,"Comely Bank"
,,1,"New Town"
57.5610736656551,-4.2317514514446,1,"Eton Terrace"
57.733653453476,-4.12477215775174,1,"St Bernard's Crescent"
,,1,"Comely Bank"
,,1,"West End"
56.7326545808292,-3.77365904676821,1,"Comely Bank"
56.8056782648475,-4.23957384890351,1,"Comely Bank"
57.3371934066697,-3.53764445997212,1,"New Town"
,,1,"Edinburgh"
,,1,"Northumberland Street"
,,1,"Dundas Street"
,,1,"Cumberland Bar"
50.9555213851289,-2.44852776827478,1,"Scotland Street"
11.25,75.7666667,1,"Edinburgh"
52.3487602145266,1.42055638322929,1,"Cumberland"
56.3555467628403,-2.91443172064438,1,"Dundas Street"
55.7182443573198,-4.69877770446737,1,"Cumberland Bar"
55.99878,-2.507388,1,"Comely Bank"
,,1,"Bayswater"
55.7935230308058,-3.4276270349733,1,"Tonga"
,,1,"Brunei"
51.8581044304293,-4.30819481986477,1,"Edinburgh"
,,1,"Polmont"
,,1,"India"
53.0666579010355,-2.81343438546868,1,"Tofu"
,,1,"Tofu"
,,1,"Tofu"
,,1,"Tofu"
,,1,"Tantallon"
,,1,"Scotland"
53.1026898553309,-0.0447537972218583,1,"New York"
,,1,"Edinburgh"
52.1882213272706,-1.83176222737931,1,"Duluth"
,,1,"Spylaw Road"
58.9527999940348,-2.77358372138079,1,"Ettrick Road"
,,1,"Tollcross"
,,1,"Dundas Street"
,,1,"Scotland Street"
,,1,"Mozart"
55.8369773087423,-4.14792417147641,1,"Cumberland Bar"
,,1,"Loch Lomond"
,,1,"Parliament Square"
51.5449938807634,-3.07446585822632,1,"St Giles"
55.1709309014696,-3.54099437137515,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Parliament Hall"
56.3185890881748,-3.04290534155521,1,"The Advocate"
57.988561312059,-3.93111930202322,1,"Aberdeen"
,,1,"Cumberland Bar"
,,1,"Edinburgh"
55.0500761632802,-1.91155638457621,1,"Cumberland Bar"
55.6625059579311,-3.82034198062828,1,"Hiawatha"
55.3518808699514,-1.61357179839714,1,"Hiawatha"
55.0199623577056,-2.05474689574594,1,"Ulysses"
56.9111530512002,-5.8419988816463,1,"Bertie"
57.6393552547728,-4.3818929536102,1,"Bertie"
57.6954241131645,-4.25679294990875,1,"Scotland"
57.1110753039024,-2.80085771699913,1,"Ramsay Garden"
56.2129785966076,-2.73366125779185,1,"Cod Liver"
57.1398390286982,-4.63613812923248,1,"Ramsay Garden"
,,1,"Scotland"
55.957044,-3.169214,1,"Rosslyn Chapel"
,,1,"Queen Street"
53.7525417853183,-2.15925673386909,1,"Arbroath"
,,1,"China"
57.6526549786152,-2.02513629509559,1,"China"
,,1,"China"
57.2001501644861,-3.06788075049339,1,"India"
57.3490898063188,-3.33788063938714,1,"Scotland"
55.3222743833717,-4.27764404114378,1,"China"
56.004177,-2.518988,1,"Cumberland Bar"
54.9418150343676,-2.72969694248017,1,"Prestonfield House"
52.4670182481578,-1.88958782666086,1,"Edinburgh"
50.8002288927716,-2.87279636428355,1,"Oxford Bar"
,,1,"City Chambers"
,,1,"Princes Street"
,,1,"Italy"
57.5460910279939,-4.54841538106554,1,"Lucca"
,,1,"Edinburgh"
51.9684839352812,-0.643619882753086,1,"Holyrood"
56.9842886891466,-3.49715939925554,1,"Scottish Parliament"
59.0264953982049,-3.44532085443846,1,"Stuarts"
50.1068335680812,-5.67170764609758,1,"Cumberland Bar"
49.9229598196669,-6.33175480859334,1,"Rosslyn Chapel"
,,1,"Moray Place"
57.5601856276962,-3.71339982860902,1,"Muirfield Golf Course"
57.1093478817607,-3.24864321454292,1,"Edinburgh"
57.7139707032615,-4.22436468898936,1,"Cumberland Bar"
,,1,"Captain's Bar"
56.8521521663685,-4.17295881688162,1,"South College Street"
,,1,"Edinburgh"
50.971084631789,-2.87599488585154,1,"Edinburgh"
,,1,"Edinburgh"
52.8766543233802,-1.02666055606859,1,"Scotland"
55.95018,-3.183612,1,"Scotland"
55.5126022818822,-2.58952692423117,1,"Edinburgh"
,,1,"Edinburgh"
57.2795535175719,-7.31952679584671,1,"St Giles"
,,1,"St Giles"
,,1,"Scotland"
,,1,"Edinburgh"
,,1,"Scotland"
54.2786542300512,-3.02144894271913,1,"Balmoral Hotel"
56.892793340504,-4.91736982778492,1,"Ravelston Dykes"
,,1,"Ravelston"
,,1,"Edinburgh"
57.0703696231961,-4.80154797451226,1,"Edinburgh"
56.7003641553872,-4.11519120231517,1,"Captain's Bar"
53.0424674438418,-1.99254154682708,1,"South College Street"
55.952685,-3.185354,1,"Naples"
55.975432,-3.613086,1,"Edinburgh"
,,1,"Scotland"
55.9332532,-3.23511,1,"Europe"
55.1903442908416,-2.30631928782089,1,"Perthshire"
55.9539,-3.1591,1,"Stilton"
51.857265870316,-5.1235314879389,1,"Toronto"
56.5188890207134,-5.40598048872977,1,"France"
,,1,"England"
55.942703,-3.043128,1,"Dorset"
56.0610396822495,-3.59812676289453,1,"South College Street"
55.9499,-3.3075,1,"Rolf"
57.0664201412512,-5.43952588199992,1,"Rolf"
57.2537816939672,-6.08744268919789,1,"Edinburgh"
57.6695222062938,-2.52811041618713,1,"Lyon"
,,1,"Scotland"
52.2066739341556,-0.0925283206349475,1,"Scotland Street"
54.5327786145219,-2.67230326297545,1,"Vatican"
50.5216101973691,-3.76110301256325,1,"Tofu"
,,1,"Tofu"
54.7673567722781,-4.99274997319295,1,"Scotland Street"
,,1,"Howe Street"
56.00005,-2.511141,1,"Comely Bank"
,,1,"Macauley"
,,1,"Holmes"
,,1,"Richardson"
,,1,"Peebles"
,,1,"Edinburgh"
57.6604681911305,-2.54474029576204,1,"Museum of Scotland"
55.9589756,-3.1545086,1,"Crieff"
56.3526891933028,-5.86081080878314,1,"Armstrongs"
57.5837404076793,-4.068165486931,1,"Grassmarket"
56.6229682040562,-3.89892585429248,1,"Crieff"
57.6119695047877,-3.09642004365528,1,"Glenalmond"
57.6804158030248,-2.6918441306518,1,"Tabasco"
56.7555974014243,-4.03649458163638,1,"Banfi"
56.7663936932553,-3.92252703224209,1,"Banfi"
57.1993214528782,-4.24635268165317,1,"Montalcino"
57.8326818378395,-4.11375357728566,1,"New York"
57.9697814633775,-3.96963101754087,1,"Museum of Modern Art"
57.6949591608842,-2.81369892456989,1,"New York"
57.55679546174,-3.94728012040501,1,"Pas"
,,1,"Scotland Street"
,,1,"Perthshire"
,,1,"France"
56.611969484374,-5.97973061923328,1,"Edinburgh"
,,1,"Hutton"
,,1,"Poland"
56.9713074659254,-5.29904985836922,1,"Poland"
57.5134273369427,-6.35407626978775,1,"Poland"
56.9966314927605,-5.68019575189596,1,"Cumberland Street"
56.8286538134435,-5.58167920467086,1,"Poland"
,,1,"London Street"
,,1,"Mansfield Traquair Church"
52.8548945022302,-1.26509906255511,1,"Poland"
,,1,"Poland"
,,1,"Poland"
,,1,"Northumberland Street"
54.4985410237584,-2.19302776258183,1,"Northumberland Street"
,,1,"Drummond Place"
,,1,"Ann Street"
,,1,"Ann Street"
55.5139366275755,-2.27715274354139,1,"Ann Street"
56.8254343080381,-2.41785558278111,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Cumberland Bar"
55.8742707,-3.106962,1,"India Street"
,,1,"Morningside"
55.2333775193487,-2.74697388727577,1,"Colinton Road"
,,1,"Cumberland Bar"
,,1,"Great King Street"
,,1,"Scotland"
56.4115918535523,-5.10599616333876,1,"Pentland Hills"
,,1,"Edinburgh"
,,1,"North Sea"
,,1,"East Lothian"
54.9425868732898,-3.92616808927448,1,"Biggar"
55.590923718283,-2.74645411526133,1,"Flotterstone Inn"
51.4360284351262,0.766505638517178,1,"Glencorse"
52.726436338164,0.112563907141771,1,"Monaco"
58.595805424335,-3.52283263039279,1,"Scotland"
,,1,"Lyon"
,,1,"Edinburgh"
,,1,"East Lothian"
,,1,"East Lothian"
55.9136071,-3.1420507,1,"West Lothian"
56.3244282741089,-3.36651620149487,1,"Midlothian"
56.5548235176678,-3.63515329801884,1,"Perthshire"
55.650793673652,-4.4874545958889,1,"East Lothian"
54.8937004901499,-4.58093749372015,1,"Scottish Executive"
55.944,-3.0556,1,"Scotland Street"
51.8081812309254,-4.63305863122261,1,"Edinburgh"
55.9434,-3.0593,1,"Waterloo Place"
55.9434,-3.0593,1,"St Andrew's House"
55.954962,-2.774781,1,"Scotland"
52.4446665458161,-0.977351372905802,1,"Europe"
55.1268149288269,-3.5605956079231,1,"Europe"
,,1,"United States"
,,1,"United States"
,,1,"Scotland"
,,1,"Europe"
55.7838254041052,-2.05581300466961,1,"Turkey"
,,1,"Turkey"
,,1,"Europe"
56.5855204411084,-3.99476452229898,1,"Asia"
,,1,"Waterloo Place"
54.642123917808,-1.69781625867546,1,"Picardy Place"
55.871,-3.0947,1,"Spain"
,,1,"Glasgow"
52.3951225946374,-2.06613958864983,1,"Scotland Street"
51.9046245162685,-5.10402327084801,1,"Edinburgh"
51.6856658478517,-3.38161246591841,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Musselburgh"
51.2885101702194,-2.38005521758768,1,"Arthur's Seat"
,,1,"Edinburgh"
,,1,"Scotland Street"
56.8252600998919,-2.46701330855167,1,"Dundas Street"
,,1,"Musselburgh"
52.7132458015307,-3.85803445822429,1,"Arthur's Seat"
,,1,"Scotland Street"
,,1,"Dundas Street"
,,1,"Dundas Street"
,,1,"Heriot Row"
57.3635562826164,-2.6400889950608,1,"Coffee Bar"
,,1,"Arbroath"
,,1,"Aberdeen"
,,1,"Tofu"
50.8484248929366,-2.09234108290856,1,"Dundee"
52.5979991149559,-0.250218593461643,1,"Edinburgh"
53.9537745422285,-1.23566313018539,1,"Tofu"
52.3445571739535,1.13477056580293,1,"Dundee"
51.830007854839,-2.05511377884499,1,"Kirriemuir"
52.8068828010103,-2.66021268200508,1,"Tay"
52.4623875233731,-0.947499367141618,1,"Arbroath"
54.2465583727268,-0.777656330638539,1,"Arbroath"
,,1,"Arbroath"
51.0122748078787,-1.74837558122958,1,"Edinburgh"
52.1476115013553,-1.085470701958,1,"Arbroath"
,,1,"Arbroath"
,,1,"Arbroath"
,,1,"Scotland Street"
51.4422523080918,-0.568183230233953,1,"Dundee"
53.9302474783198,-1.27649023166937,1,"Arbroath"
,,1,"Hospitalfield"
51.9654964974318,-0.0565855584035825,1,"Arbroath"
,,1,"Drummond Place"
51.5948643916627,-2.05053285658355,1,"Arbroath"
,,1,"Scotland Street"
,,1,"Scotland Street"
,,1,"Arbroath"
,,1,"Arbroath"
52.2834698365051,-2.99000658941147,1,"Arbroath"
,,1,"Pompeii"
,,1,"Scotland"
,,1,"Broons"
53.2034696954941,-2.44169737110017,1,"Oor"
,,1,"Broughton Street"
50.6035869950133,-3.59973867133446,1,"the Far East"
,,1,"Scotland Street"
,,1,"Scotland Street"
58.8074332172949,-3.01271117066958,1,"Scotland Street"
,,1,"Scotland Street"
,,1,"India"
52.7778936827394,-2.95630775674565,1,"Scotland"
54.3807485585471,-1.48416587581151,1,"Poland"
50.9472310966891,-2.19219166381367,1,"Poland"
,,1,"Poland"
,,1,"Heriot Row"
51.1032634546137,0.400446099684463,1,"Scotland Street"
,,1,"Scotland Street"
51.4581215225791,-0.38051640376197,1,"Heriot Row"
,,1,"Heriot Row"
,,1,"Heriot Row"
,,1,"Edinburgh"
,,1,"Moray Place"
50.7717267042081,-3.05665101104257,1,"Scottish National Portrait Gallery"
54.8035241120511,-2.42785372972134,1,"Queen Street"
,,1,"Scotland"
,,1,"Philippines"
,,1,"India"
51.7807567566313,-1.16640327119624,1,"Scotland"
,,1,"Himalayas"
,,1,"Londres"
,,1,"Edinburgh"
53.0422130826991,-2.24612771483796,1,"Bombay"
54.8987756612808,-3.80131891456348,1,"Ireland"
,,1,"England"
50.6413392344958,-2.09984132546619,1,"England"
52.3361021726377,0.752413569258529,1,"Naples"
,,1,"Naples"
50.8974417842302,-2.81147287618939,1,"Naples"
55.0737643870267,-1.81987596522273,1,"Naples"
52.634138260269,1.64733358579562,1,"India"
51.6926739950453,0.31879874660957,1,"Hottentots"
,,1,"Khoi"
,,1,"Gainsborough"
55.953484,-3.195628,1,"Stuarts"
,,1,"Scotland"
52.2321536619981,-1.48014319741051,1,"Queen Street"
52.4842232013095,-0.475671565847336,1,"Stuarts"
51.5224584999758,0.115499822901793,1,"Bletchley Park"
,,1,"Drummond Place"
,,1,"Scotland Street"
,,1,"Queen Street"
51.2665144405512,0.30087496225946,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Notting Hill"
,,1,"Scotland"
,,1,"Notting Hill"
55.964206,-2.826323,1,"Macauley"
,,1,"Holmes"
,,1,"Richardson"
52.0766578269559,0.692626307904182,1,"Edinburgh"
,,1,"Murrayfield"
,,1,"England"
51.9917056575761,0.862356455313722,1,"Edinburgh"
,,1,"Cumberland Bar"
51.8230578141097,-4.96144763387486,1,"Murrayfield Stadium"
,,1,"Edinburgh"
,,1,"Comely Bank"
51.9311760339655,1.12040740167131,1,"Howe Street"
50.7756571475983,-1.55319479224836,1,"Edinburgh"
54.4600290675307,-1.19003646511777,1,"Glasgow"
,,1,"New Town"
,,1,"Edinburgh"
55.9601151121826,-2.92110588194542,1,"Scotland"
,,1,"Howe Street"
,,1,"Royal Circus"
52.0810515938231,1.23305713282558,1,"Edinburgh"
52.0462397381432,-0.694797625800371,1,"Howe Street"
55.7554310313791,-3.60154239010312,1,"Dundas Street"
54.5512293127197,-3.58493187470193,1,"Barnton"
51.8216610358503,-0.715809645011769,1,"Corstorphine"
,,1,"Dundas Street"
,,1,"Scotland"
51.153708204883,-2.3503469448052,1,"Arbroath"
,,1,"Scotland"
50.2059410982905,-5.37088712920958,1,"Arbroath"
,,1,"Carnoustie"
,,1,"Shetland"
,,1,"Scotland"
,,1,"Scotland"
,,1,"Germany"
,,1,"Belgium"
52.0352678539015,-1.77401930248265,1,"Belgium"
,,1,"Belgium"
,,1,"Scotland"
,,1,"Scotland"
51.2150889756257,-0.389082560391074,1,"Stuarts"
,,1,"Scotland"
,,1,"Scotland"
51.3400276006006,0.118456443047279,1,"Stuarts"
,,1,"Scotland"
51.7807567566313,-1.16640327119624,1,"Scotland"
51.3212096672353,-2.95440955227177,1,"Buckie"
52.6999707996802,0.245664064518602,1,"Aberdeen"
51.4057624999174,-2.25162095817069,1,"Stockbridge"
51.5666508008531,-1.45890990314494,1,"Nicolson Street"
55.2306376768938,-2.74676537398703,1,"Queen Street"
53.1592988723768,-1.90277704147802,1,"New Town"
,,1,"Scotland Street"
57.0570937466323,-5.10867531111817,1,"Edinburgh"
52.9407050715061,-1.17404757058897,1,"Drummond Place"
,,1,"London Street"
,,1,"London Street"
51.7608574324933,0.422602501920878,1,"Broughton Street"
52.1232122267226,0.622373444433707,1,"Union Street"
52.8101687369504,-0.0191184020969959,1,"Leith Walk"
,,1,"Union Street"
,,1,"Dundas Street"
,,1,"Union Street"
,,1,"KICK ME"
,,1,"Tofu"
,,1,"Italy"
,,1,"Drummond Place"
53.4957122702707,-2.91950122089564,1,"Scotland Street"
54.1957649874608,-0.765975390184349,1,"Italy"
,,1,"Italy"
,,1,"McClure"
54.958216148186,-4.02267083378224,1,"Argentina"
50.9334753309219,0.312863454190464,1,"Scotland Street"
56.1744646498085,-5.50434456899877,1,"Tofu"
52.2321536619981,-1.48014319741051,1,"Leith Walk"
52.654963325374,-2.46571851919034,1,"Scotland Street"
,,1,"Leith Walk"
,,1,"Leith Walk"
,,1,"Duddingston"
,,1,"Scotland Street"
,,1,"Arthur's Seat"
,,1,"Arthur's Seat"
51.8272752321897,-2.57323193147597,1,"Arthur's Seat"
,,1,"Edinburgh City"
56.3738091956025,-6.15821952552629,1,"Scotland"
,,1,"Scotland"
,,1,"Arbroath"
,,1,"Edinburgh"
,,1,"Stuarts"
,,1,"Scotland"
,,1,"Scotland"
,,1,"Dundas Street"
52.5525943667623,1.09056575144115,1,"Cowie"
51.6929616051623,-2.44131005348108,1,"Cowie"
,,1,"Benin"
,,1,"Naples"
52.8415035922165,-2.86861396171986,1,"Rudolf Steiner School"
52.7494296137645,-0.281528189699093,1,"Scotland Street"
,,1,"Scotland Street"
,,1,"Edinburgh"
51.2850502804322,1.0620357473733,1,"Edinburgh"
51.9168128091712,-2.60127331495858,1,"Scotland Street"
,,1,"France"
51.7467963437533,0.446846599008873,1,"Germany"
,,1,"Edinburgh"
,,1,"Drummond Place"
51.2109297606505,-0.790145927594504,1,"Peru"
,,1,"Colombia"
57.5265987041653,-2.91257045805136,1,"Poland"
51.8131958649364,-0.0921650373634022,1,"Toronto"
51.8896505344194,-0.394139222983172,1,"Scotland"
54.7037036786902,-1.3559137159747,1,"Toronto"
,,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Princeton"
,,1,"New Guinea"
,,1,"St Giles"
,,1,"Palmerston Place"
53.7493640422317,-2.88723085075234,1,"Howe Street"
,,1,"Vanity Fair"
51.4889233745931,-3.29928000616404,1,"Melville Street"
50.8083166045313,-2.98650327701542,1,"Argyll"
,,1,"Scotland"
,,1,"Cranmer"
,,1,"Cumberland Bar"
,,1,"Scotland Street"
,,1,"Crown Office"
,,1,"Cumberland Bar"
,,1,"Dundonald Street"
,,1,"Drummond Place"
52.7679100249215,-1.2236122652183,1,"Drummond Place"
,,1,"Scotland Street"
,,1,"Tofu"
,,1,"Lauriston Place"
,,1,"Tofu"
,,1,"Tofu"
,,1,"Tofu"
50.7831891328003,-3.62440252342319,1,"Tofu"
55.8067668519302,-3.82742898873904,1,"Scotland Street"
51.4651387228105,-0.265104474760284,1,"Moray House"
